,price
1940,8580.0
1941,8442.0
1942,689.0
1943,2275.0
1944,7826.0
1945,730.0
1946,8024.0
1947,5547.0
1948,6762.0
1949,1695.0
1950,6544.0
1951,803.0
1952,3007.0
1953,665.0
1954,2753.0
1955,4426.0
1956,3743.0
1957,1140.0
1958,1161.0
1959,2105.0
1960,3991.0
1961,2110.0
1962,945.0
1963,10951.0
1964,12587.0
1965,1020.0
1966,645.0
1967,3334.0
1968,1746.0
1969,12899.0
1970,963.0
1971,4405.0
1972,4011.0
1973,3881.0
1974,945.0
1975,553.0
1976,459.0
1977,3562.0
1978,666.0
1979,5266.0
1980,4914.0
1981,7075.0
1982,853.0
1983,1640.0
1984,710.0
1985,1295.0
1986,4685.0
1987,3733.0
1988,11923.0
1989,4443.0
1990,6863.0
1991,2623.0
1992,4198.0
1993,462.0
1994,1170.0
1995,2742.0
1996,1668.0
1997,1389.0
1998,975.0
1999,827.0
2000,7368.0
2001,1033.0
2002,3373.0
2003,4689.0
2004,930.0
2005,620.0
2006,5636.0
2007,6466.0
2008,436.0
2009,9471.0
2010,1292.0
2011,5590.0
2012,5016.0
2013,680.0
2014,2396.0
2015,441.0
2016,2022.0
2017,507.0
2018,4138.0
2019,397.0
2020,4872.0
2021,2202.0
2022,3856.0
2023,844.0
2024,7900.0
2025,946.0
2026,4770.0
2027,672.0
2028,4560.0
2029,1313.0
2030,10680.0
2031,965.0
2032,1608.0
2033,5916.0
2034,1546.0
2035,684.0
2036,2808.0
2037,4788.0
2038,1349.0
2039,2584.0
2040,12360.0
2041,7992.0
2042,1641.0
2043,568.0
2044,900.0
2045,2026.0
2046,919.0
2047,660.0
2048,5804.0
2049,516.0
2050,921.0
2051,5021.0
2052,3296.0
2053,1672.0
2054,16723.0
2055,2434.0
2056,813.0
2057,1007.0
2058,5426.0
2059,2921.0
2060,14918.0
2061,838.0
2062,1997.0
2063,3445.0
2064,576.0
2065,6377.0
2066,7862.0
2067,5281.0
2068,5154.0
2069,10291.0
2070,8305.0
2071,4836.0
2072,13109.0
2073,15959.0
2074,2112.0
2075,1555.0
2076,16465.0
2077,5163.0
2078,3897.0
2079,665.0
2080,1433.0
2081,2802.0
2082,1911.0
2083,720.0
2084,2682.0
2085,2697.0
2086,5373.0
2087,5387.0
2088,654.0
2089,1056.0
2090,4008.0
2091,5484.0
2092,16942.0
2093,788.0
2094,1438.0
2095,863.0
2096,828.0
2097,2207.0
2098,1815.0
2099,1372.0
2100,3471.0
2101,1098.0
2102,1629.0
2103,2829.0
2104,863.0
2105,3338.0
2106,4269.0
2107,1289.0
2108,1370.0
2109,4624.0
2110,17153.0
2111,1073.0
2112,1436.0
2113,5560.0
2114,1861.0
2115,9562.0
2116,698.0
2117,6334.0
2118,698.0
2119,1669.0
2120,435.0
2121,10078.0
2122,720.0
2123,621.0
2124,1326.0
2125,7819.0
2126,2708.0
2127,5976.0
2128,6512.0
2129,4869.0
2130,1131.0
2131,4586.0
2132,3181.0
2133,2789.0
2134,778.0
2135,10553.0
2136,761.0
2137,877.0
2138,2294.0
2139,4179.0
2140,5385.0
2141,1443.0
2142,2409.0
2143,6088.0
2144,5141.0
2145,628.0
2146,1007.0
2147,10090.0
2148,856.0
2149,4403.0
2150,16261.0
2151,720.0
2152,1214.0
2153,1185.0
2154,453.0
2155,5516.0
2156,1318.0
2157,1820.0
2158,668.0
2159,2352.0
2160,6509.0
2161,11399.0
2162,1232.0
2163,608.0
2164,15498.0
2165,755.0
2166,2538.0
2167,523.0
2168,698.0
2169,1629.0
2170,6451.0
2171,5320.0
2172,4702.0
2173,711.0
2174,2167.0
2175,727.0
2176,891.0
2177,907.0
2178,6518.0
2179,2591.0
2180,787.0
2181,5960.0
2182,2686.0
2183,882.0
2184,3070.0
2185,667.0
2186,9881.0
2187,5174.0
2188,2822.0
2189,6837.0
2190,554.0
2191,4014.0
2192,2470.0
2193,4414.0
2194,1214.0
2195,492.0
2196,984.0
2197,1721.0
2198,2473.0
2199,11452.0
2200,2846.0
2201,2492.0
2202,844.0
2203,2752.0
2204,730.0
2205,1698.0
2206,5018.0
2207,9932.0
2208,7534.0
2209,531.0
2210,652.0
2211,645.0
2212,1838.0
2213,2652.0
2214,921.0
2215,8225.0
2216,2339.0
2217,7706.0
2218,4670.0
2219,1607.0
2220,1812.0
2221,6221.0
2222,2923.0
2223,1123.0
2224,8575.0
2225,5049.0
2226,2331.0
2227,1000.0
2228,12311.0
2229,878.0
2230,1385.0
2231,10378.0
2232,4914.0
2233,7632.0
2234,13355.0
2235,7270.0
2236,6350.0
2237,1198.0
2238,544.0
2239,462.0
2240,2878.0
2241,2927.0
2242,1745.0
2243,1357.0
2244,2749.0
2245,1245.0
2246,716.0
2247,7168.0
2248,4429.0
2249,886.0
2250,699.0
2251,612.0
2252,8574.0
2253,2795.0
2254,6653.0
2255,840.0
2256,12576.0
2257,1153.0
2258,1026.0
2259,1397.0
2260,16364.0
2261,5996.0
2262,2839.0
2263,776.0
2264,11868.0
2265,816.0
2266,2375.0
2267,5553.0
2268,14256.0
2269,14715.0
2270,4704.0
2271,1232.0
2272,4371.0
2273,1327.0
2274,462.0
2275,921.0
2276,12105.0
2277,767.0
2278,5697.0
2279,9070.0
2280,1040.0
2281,6213.0
2282,7747.0
2283,5025.0
2284,1783.0
2285,1268.0
2286,1181.0
2287,14824.0
2288,1812.0
2289,710.0
2290,781.0
2291,1816.0
2292,826.0
2293,1050.0
2294,6996.0
2295,4256.0
2296,4664.0
2297,5412.0
2298,4432.0
2299,1953.0
2300,12642.0
2301,945.0
2302,1561.0
2303,542.0
2304,6834.0
2305,1399.0
2306,1064.0
2307,2492.0
2308,8020.0
2309,804.0
2310,18028.0
2311,16123.0
2312,3696.0
2313,3568.0
2314,1598.0
2315,4416.0
2316,5226.0
2317,14803.0
2318,2473.0
2319,2270.0
2320,911.0
2321,6401.0
2322,984.0
2323,7085.0
2324,4836.0
2325,620.0
2326,17115.0
2327,1750.0
2328,6106.0
2329,693.0
2330,4029.0
2331,620.0
2332,720.0
2333,3334.0
2334,4666.0
2335,1745.0
2336,6580.0
2337,4869.0
2338,1013.0
2339,605.0
2340,692.0
2341,1668.0
2342,12629.0
2343,4959.0
2344,576.0
2345,16960.0
2346,1400.0
2347,5013.0
2348,3981.0
2349,680.0
2350,2112.0
2351,7922.0
2352,2219.0
2353,3223.0
2354,2409.0
2355,7677.0
2356,4948.0
2357,638.0
2358,993.0
2359,1124.0
2360,637.0
2361,6727.0
2362,4379.0
2363,10009.0
2364,3625.0
2365,1956.0
2366,2517.0
2367,6892.0
2368,1870.0
2369,7665.0
2370,1621.0
2371,586.0
2372,526.0
2373,2207.0
2374,473.0
2375,2535.0
2376,1399.0
2377,10171.0
2378,4693.0
2379,1919.0
2380,6458.0
2381,968.0
2382,5375.0
2383,10483.0
2384,15025.0
2385,9030.0
2386,1200.0
2387,592.0
2388,526.0
2389,477.0
2390,4498.0
2391,1168.0
2392,3560.0
2393,3880.0
2394,8341.0
2395,1015.0
2396,596.0
2397,2278.0
2398,602.0
2399,1909.0
2400,1617.0
2401,2145.0
2402,3950.0
2403,630.0
2404,12555.0
2405,4229.0
2406,1781.0
2407,4478.0
2408,11379.0
2409,2301.0
2410,2973.0
2411,3511.0
2412,3038.0
2413,1832.0
2414,858.0
2415,17825.0
2416,1669.0
2417,2150.0
2418,5269.0
2419,6046.0
2420,475.0
2421,8257.0
2422,9032.0
2423,3130.0
2424,445.0
2425,2109.0
2426,700.0
2427,5330.0
2428,1060.0
2429,552.0
2430,4144.0
2431,6619.0
2432,7305.0
2433,1024.0
2434,1786.0
2435,13853.0
2436,790.0
2437,2872.0
2438,726.0
2439,1569.0
2440,1336.0
2441,2534.0
2442,6296.0
2443,5376.0
2444,11262.0
2445,5292.0
2446,4190.0
2447,4234.0
2448,1106.0
2449,561.0
2450,1819.0
2451,473.0
2452,2331.0
2453,1069.0
2454,11154.0
2455,467.0
2456,1786.0
2457,1896.0
2458,10567.0
2459,5868.0
2460,2010.0
2461,550.0
2462,1826.0
2463,10285.0
2464,6782.0
2465,7168.0
2466,738.0
2467,468.0
2468,12713.0
2469,4939.0
2470,1822.0
2471,2275.0
2472,6727.0
2473,967.0
2474,9698.0
2475,480.0
2476,1031.0
2477,10020.0
2478,720.0
2479,2340.0
2480,1071.0
2481,3811.0
2482,3521.0
2483,673.0
2484,684.0
2485,5005.0
2486,4600.0
2487,958.0
2488,10368.0
2489,18276.0
2490,1101.0
2491,3965.0
2492,1004.0
2493,11913.0
2494,641.0
2495,518.0
2496,10982.0
2497,7028.0
2498,10833.0
2499,10221.0
2500,3871.0
2501,4183.0
2502,4751.0
2503,17952.0
2504,9095.0
2505,1656.0
2506,3858.0
2507,473.0
2508,4830.0
2509,4313.0
2510,672.0
2511,4004.0
2512,544.0
2513,4086.0
2514,10504.0
2515,1785.0
2516,4916.0
2517,489.0
2518,4708.0
2519,12327.0
2520,829.0
2521,1910.0
2522,2599.0
2523,765.0
2524,3967.0
2525,7887.0
2526,756.0
2527,1956.0
2528,6706.0
2529,11108.0
2530,4811.0
2531,459.0
2532,2177.0
2533,10824.0
2534,12008.0
2535,6640.0
2536,1119.0
2537,1017.0
2538,552.0
2539,6032.0
2540,6425.0
2541,15701.0
2542,1199.0
2543,953.0
2544,2346.0
2545,731.0
2546,779.0
2547,1757.0
2548,680.0
2549,6091.0
2550,707.0
2551,450.0
2552,898.0
2553,649.0
2554,645.0
2555,4739.0
2556,6288.0
2557,586.0
2558,614.0
2559,12502.0
2560,799.0
2561,6666.0
2562,6271.0
2563,658.0
2564,1819.0
2565,530.0
2566,1919.0
2567,16068.0
2568,4711.0
2569,5932.0
2570,4144.0
2571,1937.0
2572,7544.0
2573,14759.0
2574,4861.0
2575,695.0
2576,4989.0
2577,1257.0
2578,1590.0
2579,666.0
2580,5376.0
2581,832.0
2582,1179.0
2583,689.0
2584,1996.0
2585,984.0
2586,9169.0
2587,3108.0
2588,1671.0
2589,583.0
2590,8576.0
2591,3444.0
2592,13661.0
2593,5546.0
2594,2607.0
2595,3950.0
2596,7089.0
2597,718.0
2598,682.0
2599,2378.0
2600,17172.0
2601,1436.0
2602,972.0
2603,561.0
2604,462.0
2605,2364.0
2606,1875.0
2607,5975.0
2608,2215.0
2609,997.0
2610,2112.0
2611,630.0
2612,2557.0
2613,6097.0
2614,9173.0
2615,3724.0
2616,720.0
2617,5983.0
2618,3825.0
2619,574.0
2620,3950.0
2621,1786.0
2622,506.0
2623,6288.0
2624,987.0
2625,3923.0
2626,1079.0
2627,10933.0
2628,1625.0
2629,2386.0
2630,1847.0
2631,6425.0
2632,2320.0
2633,1080.0
2634,2106.0
2635,14775.0
2636,504.0
2637,6742.0
2638,4925.0
2639,720.0
2640,850.0
2641,6762.0
2642,7032.0
2643,2015.0
2644,4164.0
2645,4160.0
2646,4516.0
2647,3141.0
2648,5113.0
2649,847.0
2650,9281.0
2651,17710.0
2652,886.0
2653,867.0
2654,952.0
2655,4974.0
2656,863.0
2657,14341.0
2658,1732.0
2659,1013.0
2660,2723.0
2661,12193.0
2662,800.0
2663,9169.0
2664,2453.0
2665,8858.0
2666,829.0
2667,2160.0
2668,420.0
2669,4541.0
2670,446.0
2671,2158.0
2672,675.0
2673,816.0
2674,2812.0
2675,4632.0
2676,930.0
2677,769.0
2678,5361.0
2679,1779.0
2680,2171.0
2681,1745.0
2682,561.0
2683,530.0
2684,544.0
2685,2493.0
2686,2096.0
2687,4315.0
2688,2725.0
2689,4974.0
2690,4861.0
2691,7098.0
2692,1338.0
2693,2135.0
2694,5186.0
2695,6921.0
2696,2222.0
2697,765.0
2698,515.0
2699,760.0
2700,1359.0
2701,987.0
2702,1793.0
2703,647.0
2704,1656.0
2705,1692.0
2706,1736.0
2707,1070.0
2708,6416.0
2709,3332.0
2710,3662.0
2711,15318.0
2712,7472.0
2713,6471.0
2714,925.0
2715,10241.0
2716,3584.0
2717,6442.0
2718,2821.0
2719,4341.0
2720,2161.0
2721,10278.0
2722,4466.0
2723,5086.0
2724,1746.0
2725,18495.0
2726,776.0
2727,536.0
2728,2300.0
2729,2172.0
2730,685.0
2731,3357.0
2732,717.0
2733,1013.0
2734,605.0
2735,802.0
2736,1694.0
2737,2442.0
2738,2321.0
2739,1053.0
2740,585.0
2741,520.0
2742,665.0
2743,13956.0
2744,6171.0
2745,9979.0
2746,653.0
2747,844.0
2748,1026.0
2749,693.0
2750,3373.0
2751,6183.0
2752,589.0
2753,1289.0
2754,1043.0
2755,15086.0
2756,10312.0
2757,829.0
2758,491.0
2759,1605.0
2760,709.0
2761,544.0
2762,4949.0
2763,4603.0
2764,4363.0
2765,3784.0
2766,1336.0
2767,789.0
2768,579.0
2769,5842.0
2770,978.0
2771,18124.0
2772,15433.0
2773,1881.0
2774,4390.0
2775,11649.0
2776,16817.0
2777,9013.0
2778,814.0
2779,11688.0
2780,2469.0
2781,12242.0
2782,4596.0
2783,8421.0
2784,394.0
2785,605.0
2786,522.0
2787,13642.0
2788,1237.0
2789,13439.0
2790,1857.0
2791,7416.0
2792,5055.0
2793,780.0
2794,6582.0
2795,2857.0
2796,4318.0
2797,3266.0
2798,1585.0
2799,15038.0
2800,2840.0
2801,15143.0
2802,8442.0
2803,2894.0
2804,3043.0
2805,5773.0
2806,2978.0
2807,9516.0
2808,3428.0
2809,544.0
2810,7280.0
2811,749.0
2812,489.0
2813,492.0
2814,8956.0
2815,3217.0
2816,3506.0
2817,734.0
2818,814.0
2819,6084.0
2820,404.0
2821,606.0
2822,10929.0
2823,495.0
2824,1013.0
2825,6272.0
2826,10602.0
2827,1187.0
2828,1094.0
2829,596.0
2830,16709.0
2831,1052.0
2832,2432.0
2833,766.0
2834,1375.0
2835,994.0
2836,1066.0
2837,3089.0
2838,2964.0
2839,1007.0
2840,3054.0
2841,2629.0
2842,1343.0
2843,4158.0
2844,9055.0
2845,2243.0
2846,473.0
2847,2854.0
2848,5167.0
2849,524.0
2850,16530.0
2851,3216.0
2852,1250.0
2853,561.0
2854,4455.0
2855,852.0
2856,7443.0
2857,987.0
2858,4486.0
2859,9000.0
2860,3317.0
2861,15756.0
2862,1162.0
2863,463.0
2864,8924.0
2865,2960.0
2866,645.0
2867,1437.0
2868,2294.0
2869,1656.0
2870,2111.0
2871,599.0
2872,765.0
2873,4549.0
2874,5645.0
2875,3864.0
2876,1791.0
2877,13603.0
2878,1076.0
2879,3768.0
2880,4854.0
2881,4197.0
2882,1349.0
2883,15026.0
2884,992.0
2885,2164.0
2886,2390.0
2887,18186.0
2888,817.0
2889,3856.0
2890,3231.0
2891,5217.0
2892,648.0
2893,3310.0
2894,1333.0
2895,566.0
2896,10428.0
2897,15111.0
2898,4442.0
2899,3838.0
2900,872.0
2901,11188.0
2902,9215.0
2903,2700.0
2904,3334.0
2905,1265.0
2906,11607.0
2907,1129.0
2908,1622.0
2909,2970.0
2910,1163.0
2911,4382.0
2912,2875.0
2913,2816.0
2914,752.0
2915,666.0
2916,3884.0
2917,9317.0
2918,2431.0
2919,758.0
2920,4513.0
2921,5551.0
2922,3946.0
2923,10267.0
2924,7140.0
2925,2177.0
2926,4090.0
2927,863.0
2928,911.0
2929,6013.0
2930,658.0
2931,6781.0
2932,9630.0
2933,11716.0
2934,1013.0
2935,4106.0
2936,7418.0
2937,2312.0
2938,7255.0
2939,631.0
2940,4657.0
2941,3770.0
2942,518.0
2943,1580.0
2944,707.0
2945,791.0
2946,5587.0
2947,3222.0
2948,4702.0
2949,7372.0
2950,14185.0
2951,4990.0
2952,792.0
2953,946.0
2954,1564.0
2955,3878.0
2956,4177.0
2957,4586.0
2958,943.0
2959,419.0
2960,896.0
2961,10197.0
2962,5787.0
2963,833.0
2964,10104.0
2965,698.0
2966,4211.0
2967,450.0
2968,1845.0
2969,773.0
2970,6937.0
2971,668.0
2972,6040.0
2973,1918.0
2974,6013.0
2975,485.0
2976,1239.0
2977,9979.0
2978,752.0
2979,943.0
2980,2335.0
2981,4580.0
2982,7137.0
2983,710.0
2984,707.0
2985,1998.0
2986,17218.0
2987,16544.0
2988,4260.0
2989,5042.0
2990,776.0
2991,8133.0
2992,1704.0
2993,544.0
2994,3266.0
2995,4170.0
2996,9060.0
2997,5292.0
2998,707.0
2999,4312.0
3000,3674.0
3001,6777.0
3002,3793.0
3003,3787.0
3004,1265.0
3005,631.0
3006,2475.0
3007,4659.0
3008,773.0
3009,380.0
3010,2415.0
3011,5813.0
3012,6108.0
3013,3005.0
3014,2231.0
3015,1154.0
3016,3026.0
3017,2808.0
3018,901.0
3019,4072.0
3020,675.0
3021,1694.0
3022,15032.0
3023,571.0
3024,668.0
3025,2243.0
3026,7236.0
3027,5342.0
3028,1332.0
3029,599.0
3030,2850.0
3031,3819.0
3032,1180.0
3033,1130.0
3034,10879.0
3035,491.0
3036,2728.0
3037,2548.0
3038,2167.0
3039,1340.0
3040,2580.0
3041,5556.0
3042,478.0
3043,18115.0
3044,981.0
3045,814.0
3046,1815.0
3047,2673.0
3048,3192.0
3049,1974.0
3050,5236.0
3051,814.0
3052,813.0
3053,3160.0
3054,1013.0
3055,1656.0
3056,7955.0
3057,6762.0
3058,4165.0
3059,911.0
3060,579.0
3061,3044.0
3062,2542.0
3063,1569.0
3064,3968.0
3065,15729.0
3066,918.0
3067,1838.0
3068,1971.0
3069,8139.0
3070,776.0
3071,6512.0
3072,1956.0
3073,4667.0
3074,724.0
3075,7511.0
3076,4679.0
3077,7075.0
3078,2297.0
3079,17024.0
3080,4969.0
3081,15005.0
3082,7484.0
3083,2693.0
3084,7648.0
3085,561.0
3086,773.0
3087,484.0
3088,447.0
3089,1038.0
3090,3856.0
3091,12681.0
3092,6108.0
3093,8138.0
3094,2958.0
3095,1040.0
3096,1815.0
3097,5845.0
3098,663.0
3099,4827.0
3100,3481.0
3101,4612.0
3102,3785.0
3103,1819.0
3104,2208.0
3105,1176.0
3106,7177.0
3107,5515.0
3108,2388.0
3109,696.0
3110,447.0
3111,868.0
3112,1089.0
3113,2214.0
3114,1662.0
3115,1950.0
3116,5610.0
3117,612.0
3118,6559.0
3119,3816.0
3120,2535.0
3121,2572.0
3122,926.0
3123,1035.0
3124,4824.0
3125,2384.0
3126,4575.0
3127,628.0
3128,1094.0
3129,4274.0
3130,470.0
3131,1257.0
3132,899.0
3133,1008.0
3134,1799.0
3135,18818.0
3136,3741.0
3137,3140.0
3138,2008.0
3139,631.0
3140,827.0
3141,8690.0
3142,645.0
3143,1694.0
3144,1024.0
3145,628.0
3146,3861.0
3147,14430.0
3148,2902.0
3149,5384.0
3150,8688.0
3151,8631.0
3152,698.0
3153,1080.0
3154,852.0
3155,5100.0
3156,2507.0
3157,8954.0
3158,7504.0
3159,761.0
3160,7211.0
3161,810.0
3162,5597.0
3163,3053.0
3164,1134.0
3165,2297.0
3166,1210.0
3167,912.0
3168,453.0
3169,1123.0
3170,5967.0
3171,4707.0
3172,3246.0
3173,2070.0
3174,18759.0
3175,15235.0
3176,4199.0
3177,863.0
3178,1662.0
3179,984.0
3180,13453.0
3181,6579.0
3182,844.0
3183,4171.0
3184,9513.0
3185,957.0
3186,461.0
3187,1803.0
3188,6545.0
3189,367.0
3190,4969.0
3191,2931.0
3192,9248.0
3193,675.0
3194,4191.0
3195,1243.0
3196,1096.0
3197,770.0
3198,770.0
3199,4719.0
3200,6403.0
3201,382.0
3202,3694.0
3203,709.0
3204,4795.0
3205,6582.0
3206,3427.0
3207,6738.0
3208,8288.0
3209,854.0
3210,1232.0
3211,1033.0
3212,15531.0
3213,6261.0
3214,2163.0
3215,421.0
3216,854.0
3217,6672.0
3218,15303.0
3219,670.0
3220,2862.0
3221,625.0
3222,1063.0
3223,802.0
3224,1764.0
3225,1715.0
3226,587.0
3227,1781.0
3228,8796.0
3229,9440.0
3230,1622.0
3231,16253.0
3232,628.0
3233,8858.0
3234,975.0
3235,10064.0
3236,922.0
3237,576.0
3238,630.0
3239,1219.0
3240,2948.0
3241,1792.0
3242,1063.0
3243,477.0
3244,2536.0
3245,5407.0
3246,3201.0
3247,2478.0
3248,3171.0
3249,2344.0
3250,1322.0
3251,1160.0
3252,9432.0
3253,7258.0
3254,2874.0
3255,17455.0
3256,671.0
3257,1608.0
3258,5476.0
3259,8674.0
3260,828.0
3261,2952.0
3262,11382.0
3263,2302.0
3264,1066.0
3265,2329.0
3266,4282.0
3267,982.0
3268,16287.0
3269,1171.0
3270,426.0
3271,14080.0
3272,1956.0
3273,698.0
3274,1391.0
3275,8120.0
3276,6720.0
3277,1902.0
3278,1013.0
3279,2936.0
3280,9836.0
3281,523.0
3282,1695.0
3283,547.0
3284,489.0
3285,4987.0
3286,1988.0
3287,2376.0
3288,4303.0
3289,2800.0
3290,649.0
3291,1580.0
3292,3858.0
3293,16624.0
3294,830.0
3295,1007.0
3296,11163.0
3297,503.0
3298,8736.0
3299,4759.0
3300,4390.0
3301,11189.0
3302,5683.0
3303,7038.0
3304,1234.0
3305,7423.0
3306,6818.0
3307,3507.0
3308,1698.0
3309,6279.0
3310,3443.0
3311,523.0
3312,10312.0
3313,1822.0
3314,3801.0
3315,3769.0
3316,475.0
3317,4751.0
3318,3805.0
3319,5818.0
3320,552.0
3321,5699.0
3322,16628.0
3323,478.0
3324,4455.0
3325,5798.0
3326,863.0
3327,564.0
3328,2818.0
3329,2145.0
3330,863.0
3331,3189.0
3332,17045.0
3333,596.0
3334,12823.0
3335,4588.0
3336,1778.0
3337,2316.0
3338,663.0
3339,14790.0
3340,5679.0
3341,13232.0
3342,4641.0
3343,15322.0
3344,787.0
3345,10122.0
3346,814.0
3347,1694.0
3348,12244.0
3349,1786.0
3350,616.0
3351,12787.0
3352,601.0
3353,1100.0
3354,504.0
3355,625.0
3356,1321.0
3357,2853.0
3358,1030.0
3359,2083.0
3360,4966.0
3361,5761.0
3362,1654.0
3363,10706.0
3364,4740.0
3365,2867.0
3366,1937.0
3367,4295.0
3368,917.0
3369,10313.0
3370,2577.0
3371,544.0
3372,695.0
3373,971.0
3374,2812.0
3375,1448.0
3376,18507.0
3377,2512.0
3378,1804.0
3379,7877.0
3380,15694.0
3381,6116.0
3382,2979.0
3383,5265.0
3384,2878.0
3385,4476.0
3386,990.0
3387,1601.0
3388,4629.0
3389,10255.0
3390,10963.0
3391,3800.0
3392,2511.0
3393,6936.0
3394,16234.0
3395,3863.0
3396,5758.0
3397,5236.0
3398,895.0
3399,5149.0
3400,2838.0
3401,3461.0
3402,2147.0
3403,394.0
3404,975.0
3405,1235.0
3406,1939.0
3407,2767.0
3408,7503.0
3409,3536.0
3410,4786.0
3411,645.0
3412,482.0
3413,706.0
3414,742.0
3415,14863.0
3416,3235.0
3417,1832.0
3418,2095.0
3419,739.0
3420,660.0
3421,995.0
3422,918.0
3423,3137.0
3424,5373.0
3425,4149.0
3426,576.0
3427,15111.0
3428,751.0
3429,8770.0
3430,5543.0
3431,2683.0
3432,573.0
3433,784.0
3434,828.0
3435,2026.0
3436,642.0
3437,2278.0
3438,1026.0
3439,755.0
3440,1090.0
3441,758.0
3442,544.0
3443,1867.0
3444,4751.0
3445,524.0
3446,798.0
3447,4579.0
3448,2831.0
3449,3413.0
3450,3810.0
3451,1712.0
3452,1861.0
3453,5723.0
3454,625.0
3455,4682.0
3456,2137.0
3457,436.0
3458,1343.0
3459,9127.0
3460,1350.0
3461,1786.0
3462,968.0
3463,3863.0
3464,4836.0
3465,462.0
3466,507.0
3467,3967.0
3468,2273.0
3469,8139.0
3470,2148.0
3471,1008.0
3472,638.0
3473,505.0
3474,8861.0
3475,2808.0
3476,1249.0
3477,4987.0
3478,1007.0
3479,1178.0
3480,616.0
3481,1103.0
3482,4032.0
3483,5729.0
3484,1752.0
3485,3210.0
3486,9933.0
3487,7792.0
3488,16187.0
3489,2947.0
3490,1033.0
3491,626.0
3492,9547.0
3493,1423.0
3494,6651.0
3495,11925.0
3496,1889.0
3497,451.0
3498,6335.0
3499,3575.0
3500,8366.0
3501,4996.0
3502,1080.0
3503,1615.0
3504,9489.0
3505,1941.0
3506,5265.0
3507,8295.0
3508,1081.0
3509,851.0
3510,6129.0
3511,844.0
3512,2756.0
3513,3714.0
3514,1877.0
3515,709.0
3516,6595.0
3517,648.0
3518,1221.0
3519,841.0
3520,2759.0
3521,11221.0
3522,7346.0
3523,2084.0
3524,816.0
3525,12416.0
3526,1227.0
3527,2677.0
3528,1331.0
3529,478.0
3530,3061.0
3531,6593.0
3532,645.0
3533,4744.0
3534,741.0
3535,863.0
3536,740.0
3537,2514.0
3538,2711.0
3539,531.0
3540,472.0
3541,741.0
3542,848.0
3543,14720.0
3544,1772.0
3545,2956.0
3546,3416.0
3547,16018.0
3548,593.0
3549,1259.0
3550,6071.0
3551,8283.0
3552,2611.0
3553,5057.0
3554,1251.0
3555,1963.0
3556,11209.0
3557,1364.0
3558,6354.0
3559,521.0
3560,1872.0
3561,7755.0
3562,1907.0
3563,3941.0
3564,14855.0
3565,896.0
3566,8347.0
3567,2717.0
3568,7639.0
3569,10071.0
3570,1819.0
3571,2623.0
3572,2515.0
3573,1819.0
3574,900.0
3575,587.0
3576,11405.0
3577,710.0
3578,4050.0
3579,2137.0
3580,515.0
3581,4560.0
3582,765.0
3583,1911.0
3584,2365.0
3585,5315.0
3586,2274.0
3587,7729.0
3588,4332.0
3589,4620.0
3590,3276.0
3591,2515.0
3592,5988.0
3593,1671.0
3594,5006.0
3595,1097.0
3596,1637.0
3597,722.0
3598,7983.0
3599,6133.0
3600,945.0
3601,537.0
3602,17920.0
3603,781.0
3604,947.0
3605,1394.0
3606,6785.0
3607,994.0
3608,4782.0
3609,1681.0
3610,693.0
3611,2789.0
3612,2390.0
3613,3372.0
3614,2712.0
3615,2607.0
3616,5485.0
3617,1125.0
3618,2249.0
3619,648.0
3620,2155.0
3621,703.0
3622,645.0
3623,5037.0
3624,574.0
3625,5683.0
3626,974.0
3627,1741.0
3628,403.0
3629,2191.0
3630,639.0
3631,630.0
3632,521.0
3633,3574.0
3634,5587.0
3635,1971.0
3636,629.0
3637,1319.0
3638,7044.0
3639,2822.0
3640,4424.0
3641,2322.0
3642,622.0
3643,1751.0
3644,2808.0
3645,2268.0
3646,9858.0
3647,2536.0
3648,605.0
3649,3226.0
3650,532.0
3651,882.0
3652,644.0
3653,15188.0
3654,7277.0
3655,3931.0
3656,1865.0
3657,789.0
3658,1157.0
3659,1433.0
3660,2285.0
3661,3198.0
3662,590.0
3663,649.0
3664,4845.0
3665,991.0
3666,2420.0
3667,14841.0
3668,1848.0
3669,4637.0
3670,3266.0
3671,1342.0
3672,2240.0
3673,3391.0
3674,828.0
3675,936.0
3676,550.0
3677,1273.0
3678,9274.0
3679,524.0
3680,4289.0
3681,2802.0
3682,2867.0
3683,1444.0
3684,6539.0
3685,4665.0
3686,1056.0
3687,1401.0
3688,17472.0
3689,8239.0
3690,4521.0
3691,1338.0
3692,1035.0
3693,2351.0
3694,3740.0
3695,1662.0
3696,2815.0
3697,4959.0
3698,3996.0
3699,17193.0
3700,1280.0
3701,802.0
3702,7409.0
3703,5798.0
3704,6169.0
3705,2840.0
3706,1882.0
3707,5645.0
3708,3340.0
3709,4851.0
3710,3066.0
3711,419.0
3712,692.0
3713,1881.0
3714,561.0
3715,759.0
3716,780.0
3717,524.0
3718,3689.0
3719,4796.0
3720,1287.0
3721,1154.0
3722,9205.0
3723,3963.0
3724,737.0
3725,755.0
3726,5394.0
3727,10732.0
3728,683.0
3729,4656.0
3730,5055.0
3731,544.0
3732,3548.0
3733,3898.0
3734,10447.0
3735,2280.0
3736,2502.0
3737,5204.0
3738,5499.0
3739,5236.0
3740,3668.0
3741,2063.0
3742,4884.0
3743,5783.0
3744,422.0
3745,1723.0
3746,2388.0
3747,6479.0
3748,6153.0
